MS_SubClass,Bldg_Type,Overall_Cond,Lot_Frontage,Lot_Area,Street,UTM_x,UTM_y,School_District,Year_Built,Year_Remod_Add,Roof_Style,Gr_Liv_Area,Total_Bsmt_SF,Bsmt_Unf_SF,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Garage_Type,Garage_Area,Year_Sold,Mo_Sold,YM_Sold,Sale_Condition,Sale_Price
Two_Story_1946_and_Newer,OneFam,Above_Average,92,11952,Pave,447541.1674580055,4656101.345917725,Fellows Elementary School,1977,1977,Mansard,1969,808,808,0,0,2,1,3,Attchd,534,2007,11,2007-11-01,Normal,190000
Two_Story_1946_and_Newer,OneFam,Above_Average,0,12046,Pave,447742.8350490824,4656012.135035859,Fellows Elementary School,1976,1976,Gable,2030,848,692,0,0,2,1,4,Attchd,551,2007,6,2007-06-01,Normal,195000
Split_or_Multilevel,OneFam,Above_Average,0,10395,Pave,447649.8926616406,4656211.910699957,Fellows Elementary School,1978,1978,Gable,1032,1032,427,0,1,2,0,3,Attchd,564,2007,7,2007-07-01,Normal,148000
One_Story_1946_and_Newer_All_Styles,OneFam,Above_Average,79,11850,Pave,447722.204593956,4656210.376847941,Fellows Elementary School,1984,1984,Gable,1177,1153,372,0,0,2,0,3,Attchd,495,2007,8,2007-08-01,Normal,151500
Two_Story_1946_and_Newer,OneFam,Above_Average,80,11584,Pave,447159.73170091974,4655786.174017202,Fellows Elementary School,1979,1979,Hip,1725,539,114,0,0,2,1,3,Attchd,550,2007,11,2007-11-01,Normal,197000
One_Story_1946_and_Newer_All_Styles,OneFam,Average,80,10400,Pave,447420.57286497846,4655886.163289775,Fellows Elementary School,1979,1999,Gable,1353,1259,356,1,0,2,0,2,Attchd,478,2007,8,2007-08-01,Normal,192350
Two_Story_1946_and_Newer,OneFam,Average,80,10793,Pave,447266.7342946997,4655552.976145054,Fellows Elementary School,1969,1969,Mansard,1620,780,0,0,0,2,1,4,Attchd,462,2007,4,2007-04-01,Normal,152000
One_Story_1946_and_Newer_All_Styles,OneFam,Average,128,13001,Pave,447475.4156483961,4655503.900944519,Fellows Elementary School,1971,1971,Hip,1220,1625,1012,0,1,2,0,2,Attchd,944,2007,9,2007-09-01,Normal,170000
One_Story_1946_and_Newer_All_Styles,OneFam,Above_Average,70,12243,Pave,447486.62201781874,4655530.79970773,Fellows Elementary School,1971,1971,Gable,1484,1484,486,0,0,2,0,3,Attchd,487,2007,2,2007-02-01,Normal,175000
Two_Story_1946_and_Newer,OneFam,Above_Average,90,11700,Pave,447328.3122712122,4655564.953792585,Fellows Elementary School,1968,1968,Mansard,1743,702,143,0,1,1,2,3,Attchd,539,2007,6,2007-06-01,Normal,175000
Two_Story_1946_and_Newer,OneFam,Good,0,12384,Pave,447543.04453531164,4655517.168004303,Fellows Elementary School,1976,1976,Gable,1935,793,793,0,0,2,1,3,Attchd,550,2007,11,2007-11-01,Normal,197900
Split_or_Multilevel,OneFam,Above_Average,64,8991,Pave,447555.60364779906,4655637.327628625,Fellows Elementary School,1976,1976,Gable,1324,1228,0,0,1,2,0,3,Attchd,585,2007,2,2007-02-01,Normal,174000
Two_Story_1946_and_Newer,OneFam,Above_Average,80,8000,Pave,447683.3272021553,4655383.885260904,Fellows Elementary School,1974,1974,Gable,1877,1084,0,1,0,2,1,4,Attchd,488,2007,11,2007-11-01,Normal,178900
Split_or_Multilevel,OneFam,Good,70,10500,Pave,448057.4000444458,4656116.969784951,Meeker Elementary School,1971,2005,Gambrel,1109,372,23,0,1,1,0,3,BuiltIn,288,2007,12,2007-12-01,Normal,139000
One_Story_1946_and_Newer_All_Styles,OneFam,Average,0,10530,Pave,448173.5544925075,4656101.905575875,Meeker Elementary School,1971,1971,Hip,981,981,664,1,0,1,1,3,Detchd,576,2007,3,2007-03-01,Normal,143250
Two_Story_1946_and_Newer,OneFam,Excellent,0,7472,Pave,448153.6542019114,4656028.656153618,Meeker Elementary School,1972,2004,Gable,1479,725,99,1,0,1,1,4,Attchd,484,2007,6,2007-06-01,Normal,184000
One_Story_1946_and_Newer_All_Styles,OneFam,Above_Average,63,9457,Pave,447941.42362855066,4655897.414223105,Meeker Elementary School,1970,1990,Gable,1422,925,359,1,0,1,0,3,Detchd,576,2007,9,2007-09-01,Normal,155000
One_Story_1946_and_Newer_All_Styles,OneFam,Average,66,7920,Pave,448140.6701976995,4656029.75060762,Meeker Elementary School,1970,2002,Gable,914,914,214,0,0,1,0,3,Attchd,368,2007,10,2007-10-01,Normal,133000
One_Story_1946_and_Newer_All_Styles,OneFam,Average,61,9758,Pave,448107.53179722506,4655911.739552318,Meeker Elementary School,1971,1971,Gable,950,950,251,0,0,1,0,3,Detchd,280,2007,7,2007-07-01,Normal,119500
One_Story_1946_and_Newer_All_Styles,OneFam,Average,70,8294,Pave,448030.090861573,4655902.647562896,Meeker Elementary School,1971,1971,Gable,872,858,858,0,0,1,0,3,Detchd,480,2007,6,2007-06-01,Normal,123000
One_Story_1946_and_Newer_All_Styles,OneFam,Above_Average,0,7340,Pave,448029.8776710954,4655907.423701069,Meeker Elementary School,1971,1971,Gable,858,858,536,0,0,1,0,2,Detchd,684,2007,6,2007-06-01,Normal,110000
One_Story_1946_and_Newer_All_Styles,OneFam,Good,0,17199,Pave,448305.5356292341,4656215.441233033,Meeker Elementary School,1961,1961,Gable,914,914,600,0,0,1,0,2,Basment,270,2007,7,2007-07-01,Normal,128000
One_Story_1946_and_Newer_All_Styles,OneFam,Above_Average,60,9000,Pave,448562.1342435308,4656224.653037115,Meeker Elementary School,1971,1971,Gable,864,864,248,0,0,1,0,3,Detchd,528,2007,5,2007-05-01,Normal,120500
One_Story_PUD_1946_and_Newer,TwnhsE,Average,34,4058,Pave,448299.9230189065,4656035.025635849,Meeker Elementary School,1998,1998,Gable,767,723,0,1,0,1,0,1,Attchd,367,2007,6,2007-06-01,Normal,133000
One_Story_PUD_1946_and_Newer,TwnhsE,Average,33,4113,Pave,448300.01953398745,4656048.238278148,Meeker Elementary School,2001,2001,Gable,1337,1337,1337,0,0,2,0,2,Attchd,511,2007,7,2007-07-01,Normal,155000
One_Story_PUD_1946_and_Newer,TwnhsE,Average,26,10943,Pave,448330.8173106055,4656106.862735963,Meeker Elementary School,1997,1998,Gable,1337,1405,475,1,0,2,0,2,Attchd,522,2007,10,2007-10-01,Normal,177000
Two_Story_PUD_1946_and_Newer,Twnhs,Above_Average,21,2205,Pave,447888.77131982124,4655815.856666495,Meeker Elementary School,1973,1973,Gable,1092,525,213,0,0,1,1,3,Detchd,264,2007,2,2007-02-01,Normal,113500
Two_Story_PUD_1946_and_Newer,Twnhs,Average,21,1890,Pave,447979.0750329457,4655818.412458032,Meeker Elementary School,1973,1973,Gable,1218,672,316,0,0,1,1,3,Detchd,264,2007,5,2007-05-01,Normal,113000
Two_Story_PUD_1946_and_Newer,Twnhs,Average,21,2058,Pave,448045.35597350175,4655817.7035586955,Meeker Elementary School,1973,1973,Gable,1218,672,672,0,0,1,1,4,Detchd,264,2007,12,2007-12-01,Normal,113700
Two_Story_PUD_1946_and_Newer,TwnhsE,Average,24,2016,Pave,447885.9822706853,4655774.238478051,Meeker Elementary School,1970,1970,Gable,1302,630,630,0,0,2,1,3,Detchd,440,2007,4,2007-04-01,Normal,106000
Two_Story_PUD_1946_and_Newer,TwnhsE,Average,24,1920,Pave,448095.3789455658,4655721.512025782,Meeker Elementary School,1971,1971,Gable,1365,765,294,1,0,1,1,2,Detchd,440,2007,8,2007-08-01,Normal,122500
One_Story_PUD_1946_and_Newer,TwnhsE,Average,0,4928,Pave,448094.54081350646,4655562.069737926,Fellows Elementary School,1976,1976,Gable,958,1078,958,0,0,2,0,2,Attchd,440,2007,2,2007-02-01,Normal,128000
Two_Story_PUD_1946_and_Newer,TwnhsE,Above_Average,24,2308,Pave,448315.0516610685,4655579.665545163,Fellows Elementary School,1976,1976,Gable,1548,804,248,1,0,2,1,3,Detchd,440,2007,7,2007-07-01,Normal,155000
One_Story_PUD_1946_and_Newer,Twnhs,Good,24,2304,Pave,448223.80597797997,4655516.597438365,Fellows Elementary School,1978,1978,Gable,1055,1061,423,0,0,2,0,2,Attchd,319,2007,4,2007-04-01,Normal,142500
One_Story_1946_and_Newer_All_Styles,OneFam,Above_Average,65,7150,Pave,448212.49872667016,4655386.156804987,Fellows Elementary School,1966,1966,Hip,988,988,263,1,0,1,0,3,Detchd,360,2007,11,2007-11-01,Normal,129250
One_Story_1946_and_Newer_All_Styles,OneFam,Average,96,12469,Pave,445486.4179479751,4656933.776030582,Fellows Elementary School,2006,2007,Hip,1816,1790,639,1,0,2,0,3,Attchd,730,2007,8,2007-08-01,Partial,356000
One_Story_1946_and_Newer_All_Styles,OneFam,Average,90,11694,Pave,445558.6767333562,4657013.388699187,Fellows Elementary School,2007,2007,Hip,1828,1822,1774,0,0,2,0,3,Attchd,774,2007,7,2007-07-01,Partial,314813
One_Story_1946_and_Newer_All_Styles,OneFam,Average,93,12030,Pave,445586.47775946907,4657013.396916046,Fellows Elementary School,2007,2007,Hip,1694,1694,1694,0,0,2,0,3,Attchd,818,2007,12,2007-12-01,Partial,318000
One_Story_1946_and_Newer_All_Styles,OneFam,Average,91,11825,Pave,445644.5750223659,4657009.719170231,Fellows Elementary School,2006,2007,Gable,1694,1694,1694,0,0,2,0,3,Attchd,856,2007,6,2007-06-01,Partial,322400
One_Story_1946_and_Newer_All_Styles,OneFam,Average,93,12085,Pave,445672.3937125159,4657009.871937764,Fellows Elementary School,2007,2007,Hip,1734,1734,730,1,0,2,0,3,Attchd,928,2007,11,2007-11-01,Partial,318000
One_Story_1946_and_Newer_All_Styles,OneFam,Average,110,14333,Pave,445870.62550529523,4656993.784526722,Fellows Elementary School,2007,2007,Gable,2122,2108,590,1,0,2,1,2,Attchd,938,2007,11,2007-11-01,Partial,345474
One_Story_1946_and_Newer_All_Styles,OneFam,Average,107,14450,Pave,445638.34061337454,4656863.808423935,Fellows Elementary School,2006,2007,Gable,2121,2121,2121,0,0,2,1,3,Attchd,732,2007,5,2007-05-01,Partial,415298
Two_Story_1946_and_Newer,OneFam,Average,107,13641,Pave,445669.92350134626,4656865.964256733,Fellows Elementary School,2007,2007,Hip,2656,1934,630,1,0,2,1,3,Attchd,1040,2007,12,2007-12-01,Partial,492000
Two_Story_1946_and_Newer,OneFam,Average,110,13440,Pave,445701.9055810001,4656865.15246941,Fellows Elementary School,2006,2007,Hip,2550,1108,1108,0,0,2,1,4,BuiltIn,670,2007,3,2007-03-01,Partial,338931
One_Story_1946_and_Newer_All_Styles,OneFam,Average,105,15431,Pave,445560.9293373971,4656789.964117931,Fellows Elementary School,2005,2006,Hip,2046,1994,564,1,0,2,1,2,Attchd,878,2007,8,2007-08-01,Normal,450000
Two_Story_1946_and_Newer,OneFam,Average,109,14154,Pave,445825.94276278245,4656896.191572078,Fellows Elementary School,2006,2006,Gable,2172,1063,1063,0,0,2,1,3,Attchd,947,2007,8,2007-08-01,Partial,280000
One_Story_1946_and_Newer_All_Styles,OneFam,Average,107,13891,Pave,445637.759476881,4656959.404970306,Fellows Elementary School,2007,2007,Hip,2552,2552,740,1,0,2,0,3,Attchd,932,2007,10,2007-10-01,Partial,479069
One_Story_1946_and_Newer_All_Styles,OneFam,Average,110,14226,Pave,445700.9626534191,4656913.716343069,Fellows Elementary School,2006,2006,Hip,1973,1935,1935,0,0,2,0,3,Attchd,895,2007,7,2007-07-01,Partial,395000
Two_Story_1946_and_Newer,OneFam,Average,105,13693,Pave,445605.18325105094,4656917.316773259,Fellows Elementary School,2006,2006,Hip,2643,2153,2153,0,0,2,1,3,BuiltIn,694,2007,3,2007-03-01,Normal,380000
One_Story_1946_and_Newer_All_Styles,OneFam,Average,98,11428,Pave,445946.42994645465,4656811.4369520545,Fellows Elementary School,2006,2006,Gable,1634,1626,1626,0,0,2,0,3,Attchd,866,2007,5,2007-05-01,Normal,250000
One_Story_1946_and_Newer_All_Styles,OneFam,Average,110,14977,Pave,445597.4519644335,4656772.694505971,Fellows Elementary School,2006,2007,Gable,1976,1976,626,1,0,2,0,2,Attchd,908,2007,7,2007-07-01,Partial,440000
Two_Story_1946_and_Newer,OneFam,Average,118,13654,Pave,445622.6146017792,4656676.897931208,Fellows Elementary School,2005,2006,Gable,2758,1704,1704,0,0,2,1,4,BuiltIn,814,2007,5,2007-05-01,Normal,418000
One_Story_1946_and_Newer_All_Styles,OneFam,Average,59,17169,Pave,445620.62798865855,4656676.8021603925,Fellows Elementary School,2007,2007,Hip,2290,2320,636,2,0,2,1,2,Attchd,1174,2007,8,2007-08-01,Partial,500067
Two_Story_1946_and_Newer,OneFam,Average,134,16659,Pave,445771.1391132091,4656771.583344937,Fellows Elementary School,2007,2008,Gable,2152,1582,1582,0,0,2,1,3,Detchd,728,2007,6,2007-06-01,Partial,260116
Two_Story_1946_and_Newer,OneFam,Average,76,9591,Pave,445831.5449472581,4656709.27288878,Fellows Elementary School,2004,2005,Gable,2473,1143,1143,0,0,2,1,4,BuiltIn,852,2007,10,2007-10-01,Normal,317000
Two_Story_1946_and_Newer,OneFam,Average,82,9709,Pave,445837.3755689814,4656692.683700786,Fellows Elementary School,2007,2007,Gable,2100,918,140,1,0,2,1,3,BuiltIn,786,2007,9,2007-09-01,Partial,319500
Two_Story_1946_and_Newer,OneFam,Average,86,10562,Pave,446142.7809557113,4656594.19442801,Fellows Elementary School,2007,2007,Gable,2161,1582,294,1,0,1,1,3,Attchd,789,2007,11,2007-11-01,Partial,325624
One_Story_1946_and_Newer_All_Styles,OneFam,Average,94,13615,Pave,445600.0987548957,4656772.563119649,Fellows Elementary School,2006,2006,Hip,1802,1802,1802,0,0,2,1,3,Attchd,843,2007,6,2007-06-01,Normal,372000
Two_Story_1946_and_Newer,OneFam,Average,99,13069,Pave,445701.7768230929,4656619.772052445,Fellows Elementary School,2004,2004,Gable,2956,1706,1706,0,0,2,1,5,BuiltIn,916,2007,8,2007-08-01,Normal,342000
Two_Story_1946_and_Newer,OneFam,Average,99,12099,Pave,445677.71871087357,4656610.629562201,Fellows Elementary School,2004,2004,Gable,2468,1136,166,1,0,2,1,4,BuiltIn,872,2007,6,2007-06-01,Normal,354000
Two_Story_1946_and_Newer,OneFam,Average,110,14277,Pave,445639.50475955254,4656495.111097067,Fellows Elementary School,2003,2003,Gable,2385,1317,379,1,0,2,1,3,Attchd,818,2007,1,2007-01-01,Normal,350000
Two_Story_1946_and_Newer,OneFam,Average,93,11999,Pave,445843.9560570036,4656491.877951469,Fellows Elementary School,2003,2004,Hip,2374,1181,1181,0,0,2,1,4,BuiltIn,656,2007,5,2007-05-01,Normal,285000
Two_Story_1946_and_Newer,OneFam,Average,0,12568,Pave,446168.96242765296,4656555.132199957,Fellows Elementary School,2007,2007,Hip,1818,895,226,1,0,2,1,3,Attchd,774,2007,8,2007-08-01,Partial,281500
One_Story_1946_and_Newer_All_Styles,OneFam,Average,70,9926,Pave,446177.063480316,4656554.071244802,Fellows Elementary School,2005,2006,Gable,1614,1614,436,1,0,2,0,3,Attchd,878,2007,5,2007-05-01,Normal,245700
One_Story_1946_and_Newer_All_Styles,OneFam,Average,71,9254,Pave,446181.11358528625,4656553.485255337,Fellows Elementary School,2005,2005,Gable,1721,1721,1602,1,0,2,0,3,Attchd,554,2007,1,2007-01-01,Normal,232698
Two_Story_1946_and_Newer,OneFam,Average,92,10732,Pave,446184.7516727181,4656553.124475854,Fellows Elementary School,2006,2007,Gable,1828,1298,1298,0,0,2,1,3,BuiltIn,876,2007,2,2007-02-01,Partial,250000
One_Story_PUD_1946_and_Newer,TwnhsE,Average,61,7577,Pave,446231.7327471429,4656550.657642827,Fellows Elementary School,2005,2006,Gable,1362,1362,1342,0,0,2,0,2,Attchd,460,2007,6,2007-06-01,Normal,194700
One_Story_PUD_1946_and_Newer,Twnhs,Average,34,3901,Pave,446232.56016117864,4656550.651356031,Fellows Elementary School,2005,2006,Gable,1302,1302,436,1,0,1,1,1,Attchd,631,2007,8,2007-08-01,Partial,204000
One_Story_PUD_1946_and_Newer,Twnhs,Average,34,3903,Pave,446234.2158328406,4656550.74981348,Fellows Elementary School,2005,2006,Gable,1302,1302,272,1,0,1,1,1,Attchd,631,2007,5,2007-05-01,Normal,200000
One_Story_PUD_1946_and_Newer,TwnhsE,Average,41,6289,Pave,446235.04324686073,4656550.743526977,Fellows Elementary School,2005,2006,Gable,1362,1362,600,1,0,2,0,2,Attchd,460,2007,6,2007-06-01,Normal,207000
One_Story_PUD_1946_and_Newer,Twnhs,Average,34,4590,Pave,446267.45031348016,4656448.787360541,Fellows Elementary School,2006,2006,Gable,1554,1554,1530,0,0,2,0,2,Attchd,627,2007,8,2007-08-01,Normal,209500
One_Story_PUD_1946_and_Newer,Twnhs,Average,34,4590,Pave,446273.91772263893,4656450.514851242,Fellows Elementary School,2006,2006,Gable,1554,1554,1530,0,0,2,0,2,Attchd,627,2007,5,2007-05-01,Normal,209500
One_Story_PUD_1946_and_Newer,TwnhsE,Average,44,6442,Pave,446276.2412578481,4656451.3855084265,Fellows Elementary School,2006,2006,Gable,1370,1370,1346,0,0,2,0,2,Attchd,484,2007,10,2007-10-01,Normal,202500
One_Story_PUD_1946_and_Newer,TwnhsE,Average,48,7841,Pave,445933.85777371214,4656292.211838614,Fellows Elementary School,2005,2005,Hip,1577,1577,729,1,0,2,0,2,Attchd,564,2007,5,2007-05-01,Normal,280000
One_Story_PUD_1946_and_Newer,TwnhsE,Average,60,7313,Pave,446004.359417428,4656324.651623311,Fellows Elementary School,2005,2005,Hip,1561,1561,408,1,0,2,0,2,Attchd,556,2007,8,2007-08-01,Normal,277500
One_Story_PUD_1946_and_Newer,TwnhsE,Average,68,7820,Pave,446046.85833567806,4656352.753009768,Fellows Elementary School,2007,2007,Hip,1869,1869,1869,0,0,2,0,2,Attchd,617,2007,12,2007-12-01,Partial,318061
One_Story_PUD_1946_and_Newer,TwnhsE,Average,48,6240,Pave,446099.6581939352,4656293.822985664,Fellows Elementary School,2006,2006,Hip,1324,1324,1300,0,0,2,0,2,Attchd,550,2007,9,2007-09-01,Partial,221370
One_Story_PUD_1946_and_Newer,TwnhsE,Average,48,3242,Pave,446166.3613519777,4656332.855597164,Fellows Elementary School,2003,2003,Gable,1405,1405,405,1,0,2,0,2,Attchd,478,2007,3,2007-03-01,Normal,200000
Two_Story_1946_and_Newer,OneFam,Average,59,15810,Pave,446475.3040499223,4657016.610589559,Fellows Elementary School,2007,2007,Gable,1496,768,768,0,0,3,0,3,Attchd,572,2007,5,2007-05-01,Partial,181755
Two_Story_1946_and_Newer,OneFam,Average,65,10237,Pave,446517.3280263861,4657015.5155480085,Fellows Elementary School,2005,2006,Gable,1536,768,768,0,0,2,1,3,Attchd,400,2007,6,2007-06-01,Normal,176000
Two_Story_1946_and_Newer,OneFam,Average,65,10237,Pave,446562.4107188342,4656915.463558021,Fellows Elementary School,2005,2007,Gable,1484,783,783,0,0,2,1,3,Attchd,393,2007,7,2007-07-01,Partial,178900
Two_Story_1946_and_Newer,OneFam,Average,58,13204,Pave,446574.2365749969,4656892.7226803955,Fellows Elementary School,2006,2007,Gable,1458,608,608,0,0,2,0,3,BuiltIn,454,2007,5,2007-05-01,Partial,168165
Two_Story_1946_and_Newer,OneFam,Average,62,8857,Pave,446652.5049184703,4656935.869659027,Fellows Elementary School,2006,2006,Gable,1495,738,738,0,0,2,1,3,Attchd,440,2007,3,2007-03-01,Partial,171925
Two_Story_1946_and_Newer,OneFam,Average,63,9729,Pave,446682.8697188122,4656869.806886379,Fellows Elementary School,2006,2007,Gable,1746,698,698,1,0,2,1,3,BuiltIn,350,2007,6,2007-06-01,Partial,198444
One_Story_1946_and_Newer_All_Styles,OneFam,Average,88,12216,Pave,446692.37367102207,4656868.291796424,Fellows Elementary School,2005,2005,Gable,1326,1326,408,1,0,2,0,3,Attchd,388,2007,6,2007-06-01,Normal,203000
Two_Story_1946_and_Newer,OneFam,Average,65,9018,Pave,446574.2840421245,4656920.925753479,Fellows Elementary School,2007,2007,Hip,1456,728,728,0,0,2,1,3,Attchd,400,2007,7,2007-07-01,Partial,179540
One_Story_1946_and_Newer_All_Styles,OneFam,Average,73,8993,Pave,446686.6888811717,4656959.385051938,Fellows Elementary School,2007,2007,Gable,1302,1302,1302,0,0,2,0,3,Attchd,436,2007,8,2007-08-01,Partial,176485
One_Story_1946_and_Newer_All_Styles,OneFam,Average,73,8899,Pave,446686.80842820584,4656964.269784094,Fellows Elementary School,2007,2007,Gable,1340,1340,1316,0,0,2,0,3,Attchd,396,2007,8,2007-08-01,Partial,181134
Two_Story_1946_and_Newer,OneFam,Average,73,8499,Pave,446686.9271385541,4656969.04348548,Fellows Elementary School,2006,2007,Gable,1412,616,616,0,0,2,1,3,BuiltIn,432,2007,3,2007-03-01,Partial,156932
Two_Story_1946_and_Newer,OneFam,Average,72,8229,Pave,446687.047522023,4656974.039248522,Fellows Elementary School,2007,2007,Gable,1504,752,752,0,0,2,1,3,Attchd,440,2007,12,2007-12-01,Partial,166000
Two_Story_1946_and_Newer,OneFam,Average,64,7713,Pave,446681.08055714244,4656983.744440361,Fellows Elementary School,2007,2007,Gable,1456,728,728,0,0,2,1,3,Attchd,400,2007,7,2007-07-01,Partial,177594
One_Story_1946_and_Newer_All_Styles,OneFam,Above_Average,64,7697,Pave,446687.9796327124,4657009.897214063,Fellows Elementary School,2007,2007,Gable,1258,1246,1246,0,0,2,0,3,Attchd,462,2007,8,2007-08-01,Partial,173500
One_Story_PUD_1946_and_Newer,TwnhsE,Average,53,3922,Pave,446900.0622370669,4656924.136302959,Fellows Elementary School,2006,2007,Gable,1258,1258,1258,0,0,2,0,2,Attchd,648,2007,6,2007-06-01,Partial,172500
One_Story_PUD_1946_and_Newer,TwnhsE,Average,53,3922,Pave,446906.59595775855,4656923.754161693,Fellows Elementary School,2006,2007,Gable,1402,1258,1258,0,2,0,2,2,Attchd,648,2007,2,2007-02-01,Partial,194201
One_Story_PUD_1946_and_Newer,TwnhsE,Average,0,3621,Pave,447006.43205609644,4656963.534239759,Fellows Elementary School,2003,2003,Hip,1589,1406,322,1,0,2,0,2,Attchd,630,2007,11,2007-11-01,Normal,226500
One_Story_1946_and_Newer_All_Styles,OneFam,Average,53,3710,Pave,446869.0545131631,4657003.9826476555,Fellows Elementary School,2007,2007,Gable,1266,1266,1266,0,0,2,0,2,Attchd,388,2007,8,2007-08-01,Partial,185485
One_Story_1946_and_Newer_All_Styles,OneFam,Average,182,14572,Pave,446695.7180313195,4656828.959471592,Fellows Elementary School,2004,2004,Hip,1530,1530,230,1,0,2,0,3,Attchd,630,2007,11,2007-11-01,Family,259000
Split_or_Multilevel,OneFam,Average,65,16219,Pave,446711.3662727112,4656797.3070758125,Fellows Elementary School,2004,2005,Gable,1119,835,56,1,0,2,0,2,Attchd,437,2007,4,2007-04-01,Normal,188500
Split_or_Multilevel,OneFam,Average,87,11084,Pave,446794.3152989573,4656802.678874457,Fellows Elementary School,2004,2004,Gable,1374,384,192,1,0,2,1,3,BuiltIn,400,2007,6,2007-06-01,Family,175000
Two_Story_1946_and_Newer,OneFam,Average,59,11796,Pave,446719.98197120824,4656809.678348719,Fellows Elementary School,2004,2005,Gable,1959,847,847,0,0,2,1,4,BuiltIn,434,2007,7,2007-07-01,Normal,215000
One_Story_1946_and_Newer_All_Styles,OneFam,Average,59,10936,Pave,446720.5527791491,4656808.56367991,Fellows Elementary School,2006,2006,Gable,1525,1510,1510,0,0,2,1,3,Attchd,534,2007,4,2007-04-01,Partial,206580
Two_Story_1946_and_Newer,OneFam,Average,62,8244,Pave,446900.16570272506,4656783.562637691,Fellows Elementary School,2004,2004,Gable,1720,840,840,0,0,2,1,3,Attchd,440,2007,5,2007-05-01,Normal,183500
